150.0	0.071979667	0.048446333	0.038020375
300.0	0.262548333	0.46209625	0.321330125
450.0	1.079089666	0.664306834	0.740976041
600.0	0.860680542	1.298597167	1.804957458
750.0	2.533438584	3.698706667	2.156964917
900.0	5.243222041	4.269273959	3.898654208
1050.0	12.552113875	5.531526125	9.065553209
1200.0	19.434654208	16.024772292	11.489849459
1350.0	24.009934292	18.508984666	13.874928333
1500.0	29.38346125	25.120030792	21.93360325
