24	4
-24	5
9	24
-11	-24
24	-4
-18	11
-18	12
7	24
-4	16
25	4
25	-6
-13	-19
4	23
24	0
-22	7
-26	1
25	-7
11	-11
25	0
-6	-25
-11	-25
-23	7
25	2
25	-5
-26	2
-8	-18
4	24
-11	-26
7	25
23	-6
-4	17
-21	-7
22	-6
24	-7
13	16
-22	-4
-23	8
-8	-12
12	19
26	5
26	6
5	-17
8	-21
4	-20
7	-22
11	-12
3	24
26	-7
-12	-24
12	9
-25	3
-26	5
-26	3
14	13
-24	8
26	-6
19	-7
-27	5
7	-23
-6	-26
-6	-27
3	25
-22	-3
-6	-28
-27	1
-6	-29
9	-21
5	-21
-23	-4
13	19
-28	5
-7	-29
13	20
-12	-25
-26	0
-5	-27
-24	9
10	24
-28	1
-7	-30
-21	-8
-25	9
-13	-25
-29	1
9	25
-13	-18
9	-20
17	-4
7	26
-29	5
3	22
27	-7
-19	12
25	6
-24	10
24	6
12	-12
-12	-20
2	22
-7	-28
-29	4
-29	6
27	-6
-17	12
-25	10
20	-7
-4	-27
-20	12
-21	-9
13	18
12	-13
-29	0
3	26
-10	15
10	-20
-30	5
-8	-29
-23	-6
8	-23
3	27
-30	6
-30	1
9	-23
11	-20
-6	-30
9	-24
-24	-6
27	5
-25	-6
25	-1
11	24
10	-24
2	27
9	-22
19	-8
2	28
-5	-30
-23	0
5	-22
-22	-9
27	2
-4	-30
-25	11
-3	17
14	16
-14	-25
7	-24
28	-6
-14	-26
-30	0
-10	16
-8	-30
4	27
14	18
-26	-1
-26	9
-26	10
10	-23
-14	-18
22	-7
-11	-27
10	-25
7	27
19	-9
-30	4
-7	-27
-21	12
2	29
-11	15
-25	-7
10	-22
4	-22
29	-6
24	-8
-31	0
9	26
1	22
26	7
6	-24
-14	-27
11	-22
-4	-31
28	3
-10	17
23	-8
2	30
27	7
1	30
5	-24
11	-25
28	7
22	-8
5	-25
12	24
-3	-31
3	30
13	-13
-31	4
3	31
-8	-31
12	23
-31	-1
-22	-10
26	8
-3	-32
-11	-28
0	30
12	-20
-25	-8
-12	15
28	8
-9	-30
-5	-31
12	25
28	2
-32	-1
24	7
0	29
5	-26
10	-26
-31	1
-3	-33
30	-6
30	-5
27	-8
29	8
15	16
12	26
29	9
-31	6
13	-20
-24	-4
13	-21
-22	12
-3	-34
-6	-31
12	27
-26	11
29	3
30	9
-15	-26
-16	12
-1	29
-30	-1
19	3
-4	-33
-2	29
-2	-32
14	19
3	32
-19	13
-32	6
-10	18
2	32
13	27
22	-9
30	10
-29	-1
-1	-32
31	-5
-10	-30
10	-27
-1	28
0	31
-32	-2
11	-26
-14	-28
12	-25
-33	6
13	28
9	-16
-26	-8
-34	6
5	-27
-1	27
13	-25
-33	-1
-21	-10
13	-26
-1	-33
14	-26
-13	-28
5	-28
29	-7
30	11
4	-28
-17	13
0	-33
22	-10
-2	28
15	-26
-34	-1
0	32
-27	-8
-5	-33
-19	14
-10	-31
2	33
-35	-1
23	-10
-22	13
-3	-35
-35	-2
15	-27
16	-26
15	19
30	12
4	28
30	-7
-9	-31
3	33
19	-10
16	-27
23	-11
4	-29
32	-5
-14	-17
-5	-34
-9	18
13	29
-16	-26
32	-4
27	-9
3	34
-10	-32
-12	16
-4	-35
-19	15
-17	-26
14	28
-18	15
-4	-36
15	-28
15	28
4	34
-1	32
30	3
-35	6
-20	15
31	12
33	-4
1	21
-6	-34
33	-5
-36	6
-28	-1
-7	17
26	9
33	-3
3	35
-11	18
-5	-36
-21	-11
2	35
27	-10
-18	-26
22	-11
-2	32
16	28
-19	-26
17	28
6	-28
-10	-33
18	28
31	9
-13	-15
-2	33
-36	7
-11	19
-2	31
15	-29
-34	7
18	29
30	-8
-3	33
4	-30
-35	-3
-6	-36
-3	34
-17	-27
-4	-37
4	35
31	3
-34	8
15	-30
-11	-33
31	8
5	35
-17	-28
4	-31
-36	5
33	-2
-15	-18
16	-29
31	13
-11	-34
34	-3
31	14
-22	-11
-12	-34
-12	19
32	3
-5	-37
33	3
-20	-26
6	35
-36	-1
1	35
0	-34
-35	7
35	-3
30	-9
-12	18
-35	8
34	-5
35	-5
-31	-2
-12	-33
19	29
-2	-35
17	-26
-35	5
15	-31
-21	-26
-21	-27
31	15
36	-3
36	-5
-19	16
37	-3
16	-31
19	28
-3	-37
-13	-29
1	36
-35	-4
-11	-35
-35	9
-19	17
14	-31
-35	-5
19	30
17	-25
-3	35
-14	-29
-36	-5
28	-10
-4	33
1	-33
-12	-35
-7	-36
32	-2
0	-35
14	-32
-13	-34
37	-2
7	35
-37	7
19	31
-23	12
36	-6
-12	20
-37	-1
38	-2
17	-29
20	31
-21	15
1	-35
-17	-29
-36	-4
4	36
39	-2
-17	15
-7	-37
19	32
39	-1
-12	-36
-3	28
20	32
-12	21
31	16
-11	-36
-37	-4
17	-31
30	15
-5	-38
31	-7
-28	-8
20	33
-4	-38
-25	-9
-17	-30
17	-32
21	32
31	17
-18	-30
33	4
37	-5
-14	-34
32	14
-28	-9
19	33
-3	-38
-12	-37
-26	12
32	15
17	-33
-35	10
-37	0
-38	7
-37	-5
11	27
0	36
-4	-39
-10	-36
28	-11
-2	-37
40	-1
38	-1
-1	-37
-7	-38
0	-37
-13	21
-4	32
-5	-39
18	-33
1	37
-13	20
18	-34
32	9
-37	-6
-5	32
33	15
-3	36
-38	-6
18	33
-5	33
-29	-9
-6	-39
38	0
-38	-7
32	17
-38	8
-3	37
5	36
-36	10
-19	-30
-4	35
-35	11
19	-34
-3	-39
-21	-25
19	-35
13	30
-35	12
-37	-7
-5	-40
-38	9
-39	9
21	33
29	12
7	34
-3	38
-14	-35
-35	-6
-6	-38
12	30
5	37
6	37
-18	17
-19	-31
-35	13
-39	-7
39	-3
19	-36
14	-33
19	34
20	28
-22	15
-34	13
38	1
20	-34
-39	-6
-33	13
32	8
5	28
-40	-7
2	-35
7	37
-22	16
40	-3
-41	-7
20	-35
30	-10
-38	-1
8	37
39	-4
-6	33
41	-3
17	-30
-33	14
33	8
41	-4
30	17
-38	0
1	-37
-39	-1
21	28
18	-36
6	38
-13	-37
-2	-39
1	-38
9	37
-2	38
-22	-27
2	-38
38	2
21	-34
14	-13
1	38
33	17
-15	-35
20	34
-42	-7
-22	17
22	32
32	-7
14	-34
14	-35
2	-39
-6	34
34	17
2	-40
-40	-1
-42	-6
32	-8
17	33
32	13
-2	39
33	13
-42	-8
-4	37
41	-1
33	-8
-41	-1
22	33
-5	-41
33	9
9	38
-22	-25
-22	-12
33	10
38	3
39	-5
-33	15
23	33
-5	-42
41	-5
28	-12
41	-6
-8	-37
1	39
-43	-8
-40	0
23	34
1	40
-41	0
34	16
24	33
-15	-36
3	-38
-15	-37
18	-37
24	34
-15	-38
-2	40
17	-24
-19	-32
21	-33
-41	-8
-17	17
18	-24
-33	16
14	-36
-7	34
33	18
-6	-40
4	-38
-41	-9
18	-23
19	35
-26	-9
-41	-10
-41	-2
-2	41
-6	-42
-14	-38
36	-7
-19	-33
-23	-27
20	-36
-33	17
2	-41
40	0
-35	14
38	4
-41	-11
30	18
-7	35
5	-38
34	13
0	40
41	-7
-33	18
-19	-34
-23	-12
21	-36
40	1
-40	9
16	33
-7	-40
25	33
22	-33
-42	-2
-16	-38
42	-1
18	-29
18	-38
-23	17
-41	9
-3	41
10	37
-4	41
25	34
-42	-3
2	-42
35	17
25	32
-7	36
-20	-34
22	-34
30	-11
-41	-12
-7	-41
-8	-41
-41	8
-43	-3
38	5
-20	-31
-42	8
42	-4
26	32
43	-1
20	35
-20	17
-16	-39
-34	16
-40	-11
-40	-12
-19	18
-19	-35
2	-43
-3	42
-3	43
-26	13
35	18
-39	-12
24	35
11	37
26	31
22	-12
-5	41
6	39
24	36
42	-7
-8	-42
-43	8
-43	9
36	18
-43	-6
39	4
2	-44
5	-39
-33	19
-33	20
44	-1
-39	-11
-4	43
43	-7
-21	-31
-19	19
-6	41
-12	22
22	28
-20	-11
-43	-2
-14	-39
-32	15
-42	-12
-2	43
26	34
2	-45
18	-22
45	-1
35	19
37	-7
-15	-39
26	33
-5	-43
43	-8
-44	-6
45	0
23	35
1	-45
-42	7
-6	42
-7	42
0	-45
37	18
21	27
27	34
-1	-45
-33	21
1	-46
-8	42
2	40
38	6
-43	-9
31	-11
-43	-1
-34	-6
-21	-34
-1	-46
-22	-34
43	-9
45	1
0	-44
40	4
-34	21
17	-38
28	-13
27	35
-8	-43
22	-35
45	-2
-2	-40
-3	39
-42	6
-39	-13
-32	20
44	1
-8	43
-39	10
9	39
30	-12
-43	7
-6	43
-43	10
-22	-33
-44	-9
37	-8
23	-35
3	40
9	40
-8	44
-24	-27
16	-38
40	5
24	-35
37	17
2	41
3	-45
-9	44
-21	17
27	36
19	-29
19	-24
13	-19
-2	44
-26	-10
-22	-13
46	-2
34	9
-22	18
6	-39
38	7
-4	44
7	-39
-44	8
43	-10
-16	-40
-1	-44
-27	12
38	18
-2	45
-42	5
4	-45
24	37
-44	7
37	-9
-45	8
-24	-28
-44	-1
-31	15
25	-35
45	-3
-2	-45
-44	10
-33	22
-42	-13
0	-43
28	34
10	40
46	1
24	-36
46	2
4	-46
-36	12
-35	15
-2	46
-8	34
6	40
-35	21
-5	-44
-13	-39
-38	-12
-8	45
42	-5
-45	7
-1	-47
-23	-34
27	37
-24	-34
23	28
-45	-9
4	-47
26	-35
47	-2
-5	-45
28	35
37	16
27	38
-23	-35
-23	-25
-39	-14
5	-46
3	41
-10	44
26	-36
48	-2
-46	8
5	-47
-19	-36
-44	-3
48	-3
6	-46
6	-47
19	-38
-35	22
26	-37
38	16
-19	20
46	3
-11	44
44	-10
26	-38
-36	22
49	-2
39	18
4	-44
5	-48
47	3
-8	46
-1	46
-45	-3
-12	44
28	36
26	-39
26	-34
-8	47
-12	45
40	18
-17	-40
-45	-8
27	-34
-9	-43
27	31
-24	-12
-44	0
25	-39
-46	-8
-13	45
-18	-40
-12	46
49	-3
9	41
41	1
-6	-45
26	38
-9	-44
-24	-29
-25	-28
10	41
-25	-34
-24	-35
18	-10
2	42
-8	48
-25	-27
-45	-10
44	-11
-19	-40
-6	-46
27	-33
-7	-46
-7	48
6	-48
14	-37
41	5
-19	-41
44	-12
-26	-34
44	-13
31	-12
-45	0
48	-4
-47	8
45	-10
-47	7
-7	47
29	36
28	-34
-19	-42
41	18
27	-32
-42	-14
-46	-3
31	-13
-27	-34
6	41
30	36
-9	48
44	-14
-20	-42
-21	-42
48	-5
39	16
10	42
-36	23
35	9
43	-14
-37	23
-14	45
-26	-27
31	-14
-48	7
6	-45
-27	-27
-9	47
-1	-48
9	42
