20	-6
-1	22
19	-9
1	29
20	4
-11	18
-1	28
-10	-1
5	-16
14	11
-6	20
22	-4
-13	-12
-4	-14
1	30
21	-6
5	-17
-14	-12
21	-8
-10	20
-3	24
-11	20
6	-11
22	-8
7	-15
-11	-10
3	-18
-13	-13
-8	-19
5	17
0	30
2	24
-9	20
-12	8
-7	13
-12	6
2	27
-10	10
6	-14
-8	-4
15	11
-7	-17
-15	-12
21	2
3	24
15	12
-7	-6
3	-13
22	2
-13	6
-5	20
-12	-13
-11	21
1	31
-9	-13
-2	28
-4	-16
-11	10
4	24
-9	12
4	23
-12	20
20	-10
22	-9
-2	29
4	22
20	-7
16	-2
6	-10
-11	17
23	-8
15	9
21	4
-2	22
-15	-13
-5	-20
-3	29
-16	-12
-2	30
2	26
-17	-12
-9	-1
22	-10
-18	-12
15	7
22	-3
-4	29
-9	21
7	-14
-13	20
-6	-21
15	13
-11	16
23	-9
2	20
22	3
-13	5
4	25
-12	-11
20	-1
-9	-15
12	6
1	32
-16	-13
-7	-21
-11	-4
-1	23
19	6
2	31
-9	-17
22	-11
-9	-19
23	-10
19	7
-13	21
6	-16
0	28
3	31
-8	-21
5	24
13	11
6	24
-14	21
-9	-21
-2	27
3	30
-6	21
19	-10
-2	31
-3	30
1	33
0	29
21	-7
-13	8
4	-18
-4	30
-10	-21
-13	22
18	-8
19	8
4	31
-2	32
-14	6
-15	6
6	-17
-9	-20
-8	-22
-15	21
-11	22
2	-16
-19	-12
0	32
-6	-22
1	34
-8	-23
-3	31
-9	-23
22	-2
24	-10
-19	-13
-11	-2
4	30
-16	21
-15	7
-18	-13
22	-7
-8	-24
-5	29
-13	23
16	9
8	-15
-12	16
22	-12
7	-17
-5	28
22	-1
16	13
-13	9
-5	27
-13	24
5	-18
-15	20
-13	25
14	13
21	5
-13	16
24	-9
-14	20
-13	15
19	9
-8	-25
-14	15
8	-17
3	32
-18	-14
-3	32
20	6
-16	22
-19	-11
-8	-26
21	-1
0	34
23	-4
-14	7
14	14
-10	-22
-13	10
-15	5
-8	-15
-3	-14
5	30
2	34
18	-10
-7	-26
15	14
-17	22
17	9
23	-5
24	-8
-5	-18
-13	7
21	-9
14	-6
24	-7
4	-19
-13	-14
-18	-15
-1	34
23	-3
17	13
-18	-11
-17	-14
6	-9
-7	-23
-3	33
15	15
15	16
-9	-26
-18	22
23	-6
-4	31
5	-19
-18	21
-1	35
2	-15
-14	25
-12	21
25	-10
-2	34
22	4
3	-19
-12	25
20	-11
-11	23
6	16
21	-2
24	-11
-6	-26
-7	-24
-20	-11
5	31
21	6
-9	-22
-11	-22
-12	22
-17	-13
-18	23
-1	36
-11	-23
7	24
19	10
21	-10
17	8
21	-11
15	17
-7	-27
-9	-25
-17	23
-19	23
-15	8
22	6
2	30
22	-13
-10	23
4	32
18	13
19	11
-19	24
2	33
-18	-16
23	-11
26	-10
-20	-10
-1	37
23	4
-18	24
24	-12
-10	-26
25	-8
6	-19
8	-16
20	-12
-20	-9
-14	19
7	-18
-20	24
-19	22
-20	-12
3	26
-6	-24
-4	32
-7	-28
-5	-22
-20	22
-21	-10
-9	-27
-21	24
-2	35
15	-7
-20	25
16	17
8	-18
16	16
17	10
-1	21
23	-1
9	-16
23	3
6	-18
4	33
8	24
8	-19
-5	-26
25	-11
22	-14
19	12
-21	-9
-4	33
-14	9
4	-20
-9	-28
-4	-26
-4	34
0	36
-21	-11
-17	21
5	29
25	-12
-14	26
19	13
-2	36
24	-5
26	-9
-7	-29
17	17
-3	34
15	-8
-9	-4
-3	36
23	0
8	23
-12	-23
17	18
15	18
21	-14
5	33
26	-12
24	-3
-11	-26
-2	37
-11	-27
-11	25
6	31
25	-9
-17	24
-14	14
18	17
27	-12
-18	-17
-13	-23
26	-11
-22	-10
-2	38
24	3
-10	-27
27	-13
-21	-8
-3	-26
-1	-15
21	-15
-22	-8
-20	-13
27	-14
-20	26
25	-13
-13	-22
25	-3
18	14
-21	23
-23	-8
-20	27
27	-11
-2	39
-20	21
-17	25
25	3
-1	39
28	-13
29	-13
27	-15
-20	28
18	12
5	32
20	8
-19	25
21	7
8	25
6	33
6	34
-21	28
-1	33
9	-17
24	0
-5	-27
-21	-12
-22	24
-2	-26
-21	27
-10	-28
-22	23
24	-13
27	-16
28	-16
-16	7
21	-13
-24	-8
-3	38
-22	27
-11	-21
17	-8
-1	40
7	34
-23	27
20	7
9	23
-19	-17
7	35
-4	38
-1	-26
10	23
0	39
-4	39
-22	-12
-12	-2
-8	-28
26	-15
8	35
4	21
22	-6
-21	29
28	-11
25	0
-21	30
-23	-12
-22	26
-18	-18
-3	35
7	36
20	13
21	-16
-20	20
-8	-27
29	-11
-12	10
-7	-30
-9	-29
-17	-16
26	-16
29	-16
18	16
29	-17
26	3
-24	-9
0	38
25	-4
8	34
-22	-7
-20	-8
-13	-24
-14	-24
-10	-29
-21	31
-21	-7
22	-16
5	34
23	-13
20	-14
14	18
25	-7
-6	29
-19	28
9	-18
-14	16
29	-15
-6	-28
-16	25
26	4
1	35
30	-17
14	19
-22	31
-5	-28
-4	40
30	-16
-24	27
-4	36
-19	-15
6	36
-8	-30
-13	-25
-11	-29
-15	-24
-23	31
21	13
7	-19
-20	30
9	-19
-21	32
27	3
10	24
-9	-30
-16	-24
20	-15
-1	41
20	2
-5	36
-19	29
-1	42
29	-18
30	-11
26	5
22	13
-15	-25
7	-13
8	33
-12	-29
8	32
-16	8
-23	23
-5	40
5	18
-5	41
-25	-8
27	-9
-24	31
2	-18
29	-12
31	-16
-6	41
-6	42
-17	7
6	30
-13	14
9	32
-5	42
-13	-29
-20	-17
-17	-17
9	34
-13	-26
28	-14
28	-17
7	37
-5	43
29	-19
7	38
30	-15
-7	-31
6	38
-22	32
-22	-13
-13	-28
-25	31
-6	-31
-15	26
-6	40
-6	-30
-24	32
-23	32
-24	-7
7	32
17	19
-22	30
-24	33
-13	-30
19	-15
-14	-29
-1	43
-5	-29
-24	-6
-7	40
6	29
22	5
0	35
-15	-29
-21	25
-24	-10
-1	-27
-5	35
-5	-31
-5	-30
8	37
-15	-30
-20	31
-25	-10
-7	-32
-25	30
-20	-18
7	30
6	32
10	-19
-7	42
10	25
20	-16
-5	-32
8	38
-4	43
0	43
-2	-27
-2	42
0	-26
-21	-17
19	14
16	19
9	35
-24	-5
10	26
30	-18
29	-20
-4	44
-10	-30
-21	33
25	4
-25	27
-25	-5
-26	31
-16	-30
31	-18
-5	-33
-5	-34
28	3
5	-20
-4	-33
-20	19
17	14
-22	-17
23	5
27	-8
-25	32
10	32
29	-21
22	12
-16	-29
0	40
-6	36
10	-18
-7	-33
-16	-31
-25	33
9	33
-24	23
-7	-34
27	4
-17	-31
30	-12
-15	-31
-23	-6
-17	6
10	31
21	12
-7	-35
28	4
-4	-34
30	-20
-22	-18
-12	-28
-22	-19
29	-22
17	20
24	-14
-3	44
-3	45
-25	34
-15	-23
7	39
32	-16
28	-22
19	16
-24	22
-8	-33
-23	-18
-19	19
22	14
11	31
29	4
-24	34
-21	-13
-3	-34
-15	-32
-14	27
-26	30
-24	26
8	-20
-24	-11
-13	-27
-3	46
7	33
-5	44
-25	23
-23	-13
-23	34
25	-2
-5	-35
18	18
21	11
10	33
-14	-25
30	-13
-3	42
9	-20
-22	-9
28	-21
16	20
-3	47
-24	35
-25	-11
-23	-10
-16	-32
32	-15
-2	47
-12	-30
29	3
-24	-18
-21	22
-4	45
-17	-29
11	33
27	-21
11	34
-13	27
29	2
-2	46
30	-22
30	3
1	-26
5	38
-26	29
-4	-28
-26	34
27	5
-20	33
-23	35
-4	-32
-6	-35
-17	-32
-18	-29
-7	-36
19	-16
-6	44
-19	18
-25	-12
28	5
-4	42
32	-18
-8	-35
-3	-32
-7	-37
-17	8
-27	30
-16	-33
30	-21
-13	-2
-15	-26
-7	-38
-4	46
27	-20
-2	48
1	36
-14	-2
-5	46
-22	34
27	-7
-27	31
-18	-32
-19	33
-6	46
9	37
10	30
-7	41
-17	-28
8	39
-22	-14
13	18
0	42
-7	44
-8	44
32	-19
12	31
7	40
29	5
-26	35
-23	36
27	6
-27	29
-17	5
-18	-31
-12	5
-16	-26
32	-20
31	-22
-7	45
30	2
-26	-5
-2	49
-3	40
-8	43
33	-18
-25	26
-25	28
-1	49
-24	-17
-15	16
0	44
-23	37
28	2
-27	34
-23	-11
-3	49
11	-19
-8	-37
-1	50
31	-20
30	-23
0	49
-27	28
27	7
33	-20
-28	28
-7	-39
7	-20
-20	-19
-15	-33
-3	-35
-26	-6
-29	28
-7	-40
7	-11
-7	46
31	-21
9	38
19	17
14	20
-28	30
1	42
8	36
29	-10
-2	-35
24	5
-28	34
-19	-29
-6	-40
34	-20
23	14
24	14
30	1
-23	-17
-23	-19
-25	-13
32	-17
7	41
-6	-41
8	40
-29	30
8	22
-26	36
12	34
-6	-42
26	-21
23	13
0	50
-26	37
23	15
-9	-35
-5	-42
-19	17
-24	21
33	-17
-19	-31
-1	-35
31	-23
-26	38
27	8
-16	-34
-27	38
-25	21
-6	-36
28	-20
-6	47
-26	39
-23	38
34	-17
18	-16
21	10
-25	-17
31	-12
33	-21
32	-12
17	21
-9	-37
-26	21
33	-22
-7	-42
-26	-13
22	15
21	15
-8	-42
9	39
-23	26
29	1
-26	20
27	2
34	-21
33	-12
-23	30
-7	-43
-4	-42
26	2
-1	29
-9	43
-27	37
27	-19
28	-23
-29	34
-19	34
9	40
-19	-32
-6	48
-5	48
-28	38
-24	-19
-11	26
35	-17
18	21
31	-24
-28	29
-10	-37
-17	-27
-26	23
30	-19
-4	49
-26	-7
22	16
21	-12
-8	42
-5	-43
9	41
33	-23
-8	46
34	-19
-7	47
24	15
0	-27
-30	34
-5	-44
33	-11
31	3
29	6
31	-25
28	8
29	8
-24	-20
31	2
10	41
-5	-45
-27	-13
-5	47
35	-16
31	-19
34	-22
-20	-29
-8	-41
29	0
-23	39
-5	49
1	50
-29	33
33	-13
28	0
-5	-46
36	-17
33	-10
-29	38
-4	-43
32	2
-25	-4
-6	49
-26	-8
-26	-10
34	-18
1	49
-16	-35
-7	48
-6	-46
-21	-29
-27	-14
-16	-36
-6	-47
-8	-40
25	15
-20	-31
32	-23
-6	-43
-7	49
-2	50
-30	35
33	-24
32	-24
-8	49
-28	-13
13	34
-26	-12
9	-15
1	-27
-23	40
0	48
31	-26
13	33
11	25
34	-23
9	42
-29	39
-29	27
-16	-37
0	51
-2	51
29	9
0	-35
-29	26
-22	33
-15	-37
1	51
32	-10
-4	-46
30	-26
-16	-38
-15	-38
